date,matchup,game_id,result,p1_name,p1_pts,p1_reb,p1_ast,p2_name,p2_pts,p2_reb,p2_ast,p3_name,p3_pts,p3_reb,p3_ast,p4_name,p4_pts,p4_reb,p4_ast,p5_name,p5_pts,p5_reb,p5_ast,p6_name,p6_pts,p6_reb,p6_ast,op1_name,op1_pts,op1_reb,op1_ast,op2_name,op2_pts,op2_reb,op2_ast,op3_name,op3_pts,op3_reb,op3_ast,op4_name,op4_pts,op4_reb,op4_ast,op5_name,op5_pts,op5_reb,op5_ast,op6_name,op6_pts,op6_reb,op6_ast
2014-02-07,LAL @ PHI,21300741,W,Wesley Johnson,17.0,3.0,1.0,Ryan Kelly,15.0,8.0,2.0,Robert Sacre,5.0,4.0,3.0,Steve Blake,14.0,4.0,8.0,Steve Nash,19.0,4.0,5.0,Shawne Williams,4.0,3.0,1.0,Evan Turner,15.0,7.0,3.0,Thaddeus Young,5.0,4.0,3.0,Spencer Hawes,15.0,11.0,3.0,James Anderson,12.0,6.0,2.0,Michael Carter-Williams,10.0,6.0,7.0,Lavoy Allen,10.0,9.0,3.0
2014-02-05,LAL @ CLE,21300725,W,Wesley Johnson,20.0,9.0,0.0,Ryan Kelly,26.0,6.0,0.0,Robert Sacre,10.0,3.0,0.0,Steve Blake,11.0,10.0,15.0,Jordan Farmar,21.0,1.0,8.0,Nick Young,6.0,4.0,4.0,Luol Deng,3.0,3.0,2.0,Tristan Thompson,13.0,8.0,1.0,Anderson Varejao,15.0,13.0,5.0,Jarrett Jack,7.0,4.0,1.0,Kyrie Irving,11.0,6.0,4.0,Dion Waiters,6.0,2.0,1.0
2014-02-04,LAL @ MIN,21300722,L,Jodie Meeks,0.0,0.0,0.0,Ryan Kelly,6.0,2.0,3.0,Robert Sacre,14.0,4.0,1.0,Steve Blake,0.0,5.0,6.0,Steve Nash,7.0,1.0,9.0,Nick Young,24.0,2.0,0.0,Corey Brewer,11.0,1.0,1.0,Kevin Love,31.0,17.0,3.0,Ronny Turiaf,2.0,5.0,0.0,Kevin Martin,32.0,3.0,4.0,Ricky Rubio,4.0,6.0,13.0,J.J. Barea,11.0,3.0,4.0
2014-01-31,LAL vs. CHA,21300695,L,Wesley Johnson,3.0,5.0,1.0,Ryan Kelly,13.0,6.0,3.0,Pau Gasol,24.0,9.0,2.0,Jodie Meeks,19.0,2.0,1.0,Kendall Marshall,10.0,6.0,12.0,Manny Harris,4.0,3.0,0.0,Michael Kidd-Gilchrist,10.0,8.0,0.0,Josh McRoberts,8.0,2.0,6.0,Al Jefferson,40.0,18.0,4.0,Gerald Henderson,20.0,3.0,1.0,Ramon Sessions,9.0,4.0,13.0,Anthony Tolliver,0.0,2.0,0.0
2014-01-28,LAL vs. IND,21300674,L,Wesley Johnson,7.0,10.0,1.0,Ryan Kelly,10.0,3.0,2.0,Pau Gasol,21.0,13.0,2.0,Jodie Meeks,21.0,2.0,1.0,Kendall Marshall,11.0,2.0,13.0,Nick Young,12.0,1.0,1.0,Paul George,14.0,5.0,6.0,David West,19.0,8.0,0.0,Roy Hibbert,11.0,10.0,2.0,Lance Stephenson,15.0,14.0,6.0,George Hill,13.0,7.0,3.0,Luis Scola,8.0,6.0,2.0
2014-01-26,LAL @ NYK,21300655,L,Ryan Kelly,5.0,1.0,2.0,Nick Young,13.0,3.0,2.0,Pau Gasol,20.0,13.0,4.0,Kendall Marshall,12.0,2.0,5.0,Jodie Meeks,24.0,3.0,1.0,Wesley Johnson,6.0,5.0,1.0,Carmelo Anthony,35.0,4.0,5.0,Iman Shumpert,5.0,4.0,2.0,Tyson Chandler,13.0,14.0,0.0,Raymond Felton,20.0,2.0,5.0,Pablo Prigioni,0.0,2.0,4.0,JR Smith,16.0,6.0,4.0
2014-01-24,LAL @ ORL,21300633,L,Wesley Johnson,5.0,3.0,2.0,Ryan Kelly,15.0,3.0,2.0,Pau Gasol,21.0,11.0,6.0,Jodie Meeks,17.0,3.0,1.0,Kendall Marshall,19.0,3.0,14.0,Manny Harris,6.0,3.0,2.0,Arron Afflalo,23.0,2.0,6.0,Tobias Harris,28.0,20.0,4.0,Glen Davis,6.0,3.0,2.0,Victor Oladipo,15.0,12.0,5.0,Jameer Nelson,22.0,4.0,6.0,Kyle O'Quinn,7.0,6.0,1.0
2014-01-23,LAL @ MIA,21300631,L,Wesley Johnson,7.0,1.0,1.0,Ryan Kelly,7.0,5.0,2.0,Pau Gasol,22.0,11.0,4.0,Jodie Meeks,22.0,0.0,1.0,Kendall Marshall,6.0,3.0,11.0,Manny Harris,7.0,4.0,1.0,LeBron James,27.0,13.0,6.0,Shane Battier,3.0,3.0,5.0,Chris Bosh,31.0,6.0,0.0,Ray Allen,10.0,4.0,1.0,Mario Chalmers,11.0,3.0,3.0,Chris Andersen,4.0,4.0,0.0
2014-01-20,LAL @ CHI,21300613,L,Wesley Johnson,1.0,1.0,0.0,Ryan Kelly,13.0,7.0,2.0,Pau Gasol,20.0,19.0,1.0,Jodie Meeks,16.0,3.0,7.0,Kendall Marshall,3.0,2.0,8.0,Nick Young,31.0,5.0,1.0,Mike Dunleavy,12.0,3.0,4.0,Carlos Boozer,11.0,6.0,4.0,Joakim Noah,17.0,21.0,6.0,Jimmy Butler,13.0,11.0,5.0,Kirk Hinrich,4.0,2.0,3.0,Taj Gibson,12.0,6.0,0.0
2014-01-19,LAL @ TOR,21300601,W,Wesley Johnson,8.0,3.0,1.0,Ryan Kelly,17.0,5.0,2.0,Pau Gasol,22.0,9.0,0.0,Jodie Meeks,11.0,0.0,3.0,Kendall Marshall,10.0,4.0,11.0,Nick Young,29.0,2.0,1.0,Terrence Ross,10.0,2.0,0.0,Amir Johnson,13.0,6.0,2.0,Jonas Valanciunas,4.0,7.0,2.0,DeMar DeRozan,23.0,6.0,7.0,Kyle Lowry,21.0,2.0,9.0,Patrick Patterson,17.0,7.0,1.0
2014-01-17,LAL @ BOS,21300586,W,Wesley Johnson,11.0,11.0,3.0,Jordan Hill,2.0,1.0,0.0,Pau Gasol,24.0,13.0,6.0,Jodie Meeks,17.0,7.0,3.0,Kendall Marshall,19.0,4.0,14.0,Manny Harris,7.0,3.0,1.0,Jeff Green,12.0,9.0,2.0,Jared Sullinger,11.0,7.0,2.0,Kris Humphries,2.0,6.0,1.0,Avery Bradley,12.0,4.0,3.0,Rajon Rondo,8.0,2.0,4.0,Jerryd Bayless,4.0,0.0,0.0
2014-01-15,LAL @ PHX,21300574,L,Wesley Johnson,22.0,5.0,1.0,Jordan Hill,8.0,10.0,1.0,Pau Gasol,24.0,9.0,5.0,Jodie Meeks,14.0,2.0,3.0,Kendall Marshall,10.0,2.0,13.0,Ryan Kelly,9.0,7.0,0.0,P.J. Tucker,15.0,8.0,4.0,Channing Frye,20.0,8.0,1.0,Miles Plumlee,6.0,6.0,0.0,Gerald Green,28.0,7.0,2.0,Goran Dragic,18.0,10.0,7.0,Markieff Morris,24.0,7.0,4.0
2014-01-14,LAL vs. CLE,21300565,L,Wesley Johnson,17.0,5.0,4.0,Pau Gasol,20.0,12.0,3.0,Robert Sacre,4.0,0.0,0.0,Jodie Meeks,26.0,3.0,4.0,Kendall Marshall,10.0,2.0,16.0,Jordan Hill,4.0,6.0,1.0,Luol Deng,27.0,5.0,4.0,Tristan Thompson,15.0,13.0,0.0,Anderson Varejao,18.0,18.0,6.0,CJ Miles,5.0,1.0,3.0,Kyrie Irving,13.0,1.0,4.0,Dion Waiters,17.0,2.0,4.0
2014-01-10,LAL @ LAC,21300542,L,Wesley Johnson,14.0,1.0,0.0,Pau Gasol,10.0,8.0,5.0,Robert Sacre,14.0,7.0,0.0,Jodie Meeks,11.0,3.0,0.0,Kendall Marshall,16.0,4.0,10.0,Chris Kaman,6.0,6.0,0.0,Jared Dudley,5.0,2.0,2.0,Blake Griffin,33.0,12.0,4.0,DeAndre Jordan,13.0,10.0,1.0,JJ Redick,19.0,3.0,2.0,Darren Collison,20.0,5.0,7.0,Matt Barnes,7.0,6.0,1.0
2014-01-08,LAL @ HOU,21300526,L,Wesley Johnson,10.0,4.0,3.0,Pau Gasol,21.0,12.0,3.0,Robert Sacre,0.0,3.0,0.0,Jodie Meeks,21.0,3.0,2.0,Kendall Marshall,5.0,5.0,8.0,Nick Young,25.0,6.0,1.0,Ronnie Brewer,0.0,2.0,0.0,Terrence Jones,15.0,13.0,0.0,Dwight Howard,20.0,13.0,3.0,James Harden,38.0,4.0,4.0,Jeremy Lin,13.0,4.0,4.0,Omri Casspi,9.0,6.0,4.0
2014-01-07,LAL @ DAL,21300516,L,Wesley Johnson,17.0,4.0,1.0,Pau Gasol,15.0,13.0,5.0,Robert Sacre,7.0,10.0,0.0,Jodie Meeks,24.0,4.0,6.0,Kendall Marshall,18.0,3.0,6.0,Nick Young,2.0,3.0,0.0,Shawn Marion,8.0,7.0,1.0,Dirk Nowitzki,27.0,7.0,4.0,DeJuan Blair,15.0,9.0,0.0,Monta Ellis,16.0,0.0,9.0,Jose Calderon,12.0,2.0,8.0,Vince Carter,19.0,5.0,1.0
2014-01-05,LAL vs. DEN,21300504,L,Wesley Johnson,2.0,3.0,0.0,Pau Gasol,25.0,10.0,5.0,Robert Sacre,15.0,5.0,0.0,Jodie Meeks,23.0,4.0,1.0,Kendall Marshall,9.0,6.0,17.0,Shawne Williams,5.0,5.0,0.0,Wilson Chandler,17.0,1.0,1.0,Kenneth Faried,17.0,13.0,1.0,JJ Hickson,6.0,5.0,1.0,Randy Foye,14.0,4.0,2.0,Ty Lawson,20.0,4.0,12.0,Darrell Arthur,4.0,11.0,6.0
2014-01-03,LAL vs. UTA,21300488,W,Nick Young,16.0,2.0,1.0,Pau Gasol,23.0,17.0,8.0,Robert Sacre,4.0,10.0,0.0,Jodie Meeks,18.0,3.0,6.0,Kendall Marshall,20.0,6.0,15.0,Wesley Johnson,11.0,1.0,1.0,Richard Jefferson,16.0,5.0,3.0,Marvin Williams,11.0,5.0,2.0,Derrick Favors,11.0,6.0,0.0,Gordon Hayward,22.0,2.0,6.0,Trey Burke,6.0,3.0,9.0,Diante Garrett,3.0,1.0,2.0
2013-12-31,LAL vs. MIL,21300467,L,Nick Young,25.0,6.0,0.0,Shawne Williams,5.0,11.0,1.0,Pau Gasol,25.0,6.0,1.0,Jodie Meeks,4.0,3.0,1.0,Jordan Farmar,0.0,4.0,7.0,Jordan Hill,4.0,4.0,0.0,Giannis Antetokounmpo,8.0,11.0,1.0,Ersan Ilyasova,15.0,12.0,1.0,Larry Sanders,7.0,11.0,5.0,Luke Ridnour,11.0,4.0,3.0,Brandon Knight,37.0,8.0,2.0,Miroslav Raduljica,2.0,2.0,1.0
2013-12-29,LAL vs. PHI,21300452,L,Wesley Johnson,2.0,4.0,0.0,Shawne Williams,11.0,10.0,2.0,Jordan Hill,18.0,13.0,1.0,Jodie Meeks,15.0,4.0,2.0,Jordan Farmar,8.0,3.0,8.0,Chris Kaman,4.0,3.0,0.0,Hollis Thompson,3.0,3.0,0.0,Thaddeus Young,25.0,9.0,3.0,Spencer Hawes,19.0,8.0,5.0,Evan Turner,22.0,7.0,6.0,Michael Carter-Williams,13.0,5.0,5.0,James Anderson,11.0,8.0,2.0
2013-12-27,LAL @ UTA,21300433,L,Wesley Johnson,0.0,0.0,0.0,Shawne Williams,4.0,3.0,1.0,Chris Kaman,19.0,10.0,0.0,Jodie Meeks,13.0,4.0,1.0,Jordan Farmar,16.0,7.0,7.0,Xavier Henry,12.0,2.0,2.0,Richard Jefferson,7.0,3.0,2.0,Marvin Williams,16.0,7.0,2.0,Derrick Favors,18.0,14.0,1.0,Gordon Hayward,24.0,5.0,9.0,Trey Burke,14.0,1.0,7.0,Alec Burks,13.0,5.0,4.0
2013-12-25,LAL vs. MIA,21300420,L,Wesley Johnson,12.0,2.0,2.0,Shawne Williams,3.0,5.0,0.0,Pau Gasol,13.0,13.0,3.0,Jodie Meeks,17.0,4.0,3.0,Jordan Farmar,3.0,5.0,2.0,Xavier Henry,14.0,5.0,2.0,LeBron James,19.0,8.0,4.0,Shane Battier,3.0,2.0,1.0,Chris Bosh,23.0,11.0,2.0,Dwyane Wade,23.0,6.0,7.0,Mario Chalmers,7.0,6.0,7.0,Ray Allen,12.0,2.0,2.0
2013-12-23,LAL @ PHX,21300416,L,Wesley Johnson,9.0,4.0,3.0,Shawne Williams,7.0,6.0,0.0,Pau Gasol,10.0,4.0,3.0,Jodie Meeks,18.0,5.0,4.0,Xavier Henry,13.0,6.0,0.0,Nick Young,19.0,2.0,1.0,P.J. Tucker,4.0,2.0,0.0,Channing Frye,7.0,8.0,2.0,Miles Plumlee,17.0,20.0,1.0,Goran Dragic,12.0,3.0,7.0,Eric Bledsoe,16.0,11.0,7.0,Gerald Green,22.0,1.0,0.0
2013-12-21,LAL @ GSW,21300402,L,Wesley Johnson,2.0,5.0,2.0,Jordan Hill,14.0,10.0,0.0,Chris Kaman,10.0,17.0,1.0,Jodie Meeks,13.0,4.0,4.0,Xavier Henry,13.0,3.0,2.0,Nick Young,20.0,4.0,0.0,Andre Iguodala,3.0,2.0,1.0,David Lee,19.0,10.0,0.0,Andrew Bogut,12.0,20.0,0.0,Klay Thompson,17.0,3.0,2.0,Stephen Curry,18.0,6.0,10.0,Draymond Green,7.0,5.0,4.0
2013-12-20,LAL vs. MIN,21300391,W,Wesley Johnson,6.0,4.0,5.0,Jordan Hill,4.0,1.0,0.0,Pau Gasol,21.0,13.0,8.0,Jodie Meeks,17.0,3.0,4.0,Xavier Henry,21.0,4.0,4.0,Chris Kaman,6.0,3.0,0.0,Corey Brewer,5.0,3.0,3.0,Kevin Love,25.0,13.0,3.0,Nikola Pekovic,22.0,13.0,1.0,Kevin Martin,14.0,2.0,2.0,Ricky Rubio,6.0,6.0,7.0,Alexey Shved,3.0,1.0,2.0
2013-12-17,LAL @ MEM,21300366,W,Wesley Johnson,7.0,5.0,6.0,Jordan Hill,2.0,2.0,0.0,Pau Gasol,21.0,9.0,2.0,Jodie Meeks,13.0,2.0,0.0,Kobe Bryant,21.0,5.0,4.0,Shawne Williams,4.0,5.0,2.0,Tayshaun Prince,0.0,1.0,0.0,Zach Randolph,18.0,16.0,5.0,Kosta Koufos,2.0,6.0,0.0,Tony Allen,16.0,7.0,5.0,Jerryd Bayless,13.0,2.0,2.0,Jon Leuer,13.0,7.0,1.0
2013-12-16,LAL @ ATL,21300357,L,Wesley Johnson,6.0,4.0,1.0,Jordan Hill,21.0,9.0,0.0,Pau Gasol,16.0,10.0,2.0,Jodie Meeks,2.0,3.0,2.0,Kobe Bryant,8.0,3.0,6.0,Xavier Henry,18.0,6.0,3.0,DeMarre Carroll,13.0,6.0,3.0,Paul Millsap,18.0,9.0,2.0,Al Horford,19.0,11.0,5.0,Kyle Korver,11.0,3.0,2.0,Jeff Teague,17.0,4.0,10.0,Elton Brand,8.0,7.0,1.0
2013-12-14,LAL @ CHA,21300342,W,Wesley Johnson,9.0,4.0,2.0,Jordan Hill,15.0,9.0,1.0,Pau Gasol,15.0,7.0,3.0,Jodie Meeks,2.0,2.0,0.0,Kobe Bryant,21.0,7.0,8.0,Shawne Williams,5.0,5.0,2.0,Jeffery Taylor,7.0,5.0,0.0,Josh McRoberts,6.0,7.0,5.0,Al Jefferson,14.0,9.0,4.0,Gerald Henderson,13.0,6.0,0.0,Kemba Walker,24.0,3.0,8.0,Ramon Sessions,2.0,3.0,3.0
2013-12-13,LAL @ OKC,21300336,L,Wesley Johnson,13.0,3.0,1.0,Jordan Hill,6.0,5.0,1.0,Pau Gasol,14.0,7.0,3.0,Jodie Meeks,9.0,2.0,1.0,Kobe Bryant,4.0,1.0,13.0,Shawne Williams,6.0,4.0,0.0,Kevin Durant,31.0,8.0,5.0,Serge Ibaka,19.0,10.0,1.0,Kendrick Perkins,6.0,3.0,4.0,Andre Roberson,2.0,4.0,1.0,Russell Westbrook,19.0,8.0,12.0,Steven Adams,1.0,5.0,3.0
2013-12-10,LAL vs. PHX,21300317,L,Jodie Meeks,13.0,5.0,1.0,Shawne Williams,4.0,4.0,0.0,Pau Gasol,19.0,5.0,3.0,Kobe Bryant,20.0,2.0,3.0,Steve Blake,9.0,5.0,10.0,Wesley Johnson,5.0,1.0,0.0,P.J. Tucker,4.0,11.0,2.0,Channing Frye,11.0,4.0,2.0,Miles Plumlee,6.0,6.0,0.0,Eric Bledsoe,18.0,4.0,9.0,Goran Dragic,31.0,2.0,5.0,Markieff Morris,15.0,7.0,3.0
2013-12-08,LAL vs. TOR,21300303,L,Wesley Johnson,2.0,3.0,2.0,Pau Gasol,7.0,8.0,2.0,Robert Sacre,2.0,1.0,0.0,Kobe Bryant,9.0,8.0,4.0,Steve Blake,3.0,3.0,4.0,Shawne Williams,10.0,2.0,1.0,Landry Fields,0.0,5.0,1.0,Amir Johnson,32.0,10.0,1.0,Jonas Valanciunas,5.0,6.0,1.0,DeMar DeRozan,26.0,5.0,5.0,Kyle Lowry,23.0,5.0,8.0,Steve Novak,3.0,3.0,0.0
2013-12-06,LAL @ SAC,21300289,W,Wesley Johnson,13.0,2.0,2.0,Pau Gasol,19.0,7.0,3.0,Robert Sacre,11.0,5.0,1.0,Jodie Meeks,19.0,3.0,1.0,Steve Blake,13.0,3.0,10.0,Nick Young,14.0,3.0,3.0,Derrick Williams,9.0,9.0,2.0,Jason Thompson,9.0,5.0,0.0,DeMarcus Cousins,20.0,11.0,4.0,Ben McLemore,20.0,6.0,1.0,Greivis Vasquez,5.0,0.0,6.0,John Salmons,13.0,4.0,0.0
2013-12-01,LAL vs. POR,21300255,L,Wesley Johnson,7.0,2.0,0.0,Jordan Hill,2.0,6.0,1.0,Pau Gasol,6.0,5.0,3.0,Jodie Meeks,20.0,3.0,3.0,Steve Blake,13.0,2.0,9.0,Shawne Williams,4.0,8.0,1.0,Nicolas Batum,9.0,9.0,9.0,LaMarcus Aldridge,27.0,9.0,3.0,Robin Lopez,12.0,12.0,0.0,Wesley Matthews,17.0,2.0,3.0,Damian Lillard,26.0,5.0,9.0,Joel Freeland,6.0,5.0,1.0
2013-11-29,LAL @ DET,21300233,W,Wesley Johnson,27.0,6.0,2.0,Jordan Hill,2.0,4.0,0.0,Pau Gasol,13.0,12.0,3.0,Jodie Meeks,10.0,1.0,0.0,Steve Blake,2.0,4.0,10.0,Shawne Williams,20.0,9.0,3.0,Josh Smith,8.0,19.0,8.0,Greg Monroe,19.0,8.0,3.0,Andre Drummond,13.0,11.0,0.0,Kentavious Caldwell-Pope,6.0,3.0,0.0,Brandon Jennings,19.0,2.0,9.0,Rodney Stuckey,22.0,2.0,2.0
2013-11-27,LAL @ BKN,21300218,W,Wesley Johnson,4.0,5.0,2.0,Jordan Hill,2.0,12.0,1.0,Pau Gasol,21.0,8.0,0.0,Jodie Meeks,11.0,2.0,3.0,Steve Blake,9.0,4.0,10.0,Shawne Williams,4.0,10.0,1.0,Paul Pierce,12.0,6.0,5.0,Kevin Garnett,4.0,9.0,0.0,Andray Blatche,14.0,8.0,3.0,Joe Johnson,18.0,4.0,3.0,Shaun Livingston,5.0,2.0,3.0,Alan Anderson,14.0,4.0,3.0
2013-11-26,LAL @ WAS,21300212,L,Wesley Johnson,11.0,2.0,3.0,Jordan Hill,10.0,8.0,0.0,Pau Gasol,17.0,6.0,8.0,Jodie Meeks,10.0,5.0,1.0,Steve Blake,15.0,3.0,5.0,Shawne Williams,2.0,2.0,2.0,Martell Webster,20.0,9.0,3.0,Nene,30.0,2.0,5.0,Marcin Gortat,15.0,8.0,1.0,Trevor Ariza,13.0,7.0,3.0,John Wall,31.0,6.0,9.0,Jan Vesely,2.0,7.0,1.0
2013-11-24,LAL vs. SAC,21300201,W,Wesley Johnson,7.0,2.0,0.0,Jordan Hill,10.0,13.0,0.0,Pau Gasol,20.0,10.0,1.0,Jodie Meeks,14.0,2.0,0.0,Steve Blake,9.0,5.0,12.0,Nick Young,7.0,2.0,2.0,Luc Mbah a Moute,4.0,6.0,1.0,Jason Thompson,4.0,5.0,1.0,DeMarcus Cousins,17.0,8.0,7.0,Ben McLemore,15.0,1.0,0.0,Greivis Vasquez,20.0,3.0,7.0,Travis Outlaw,6.0,2.0,0.0
2013-11-22,LAL vs. GSW,21300186,W,Wesley Johnson,2.0,3.0,1.0,Jordan Hill,10.0,9.0,3.0,Pau Gasol,24.0,10.0,3.0,Jodie Meeks,8.0,1.0,0.0,Steve Blake,14.0,2.0,5.0,Shawne Williams,6.0,4.0,1.0,Harrison Barnes,20.0,4.0,3.0,David Lee,21.0,13.0,4.0,Andrew Bogut,12.0,13.0,5.0,Klay Thompson,19.0,3.0,3.0,Andre Iguodala,6.0,3.0,6.0,Draymond Green,12.0,4.0,1.0
2013-11-17,LAL vs. DET,21300149,W,Wesley Johnson,13.0,1.0,2.0,Jordan Hill,24.0,17.0,1.0,Pau Gasol,12.0,9.0,7.0,Jodie Meeks,19.0,2.0,0.0,Steve Blake,9.0,1.0,16.0,Chris Kaman,2.0,1.0,0.0,Josh Smith,18.0,8.0,3.0,Greg Monroe,17.0,7.0,3.0,Andre Drummond,14.0,13.0,0.0,Kentavious Caldwell-Pope,7.0,3.0,1.0,Brandon Jennings,23.0,5.0,14.0,Rodney Stuckey,16.0,1.0,1.0
2013-11-15,LAL vs. MEM,21300134,L,Wesley Johnson,0.0,2.0,2.0,Jordan Hill,12.0,5.0,2.0,Pau Gasol,10.0,13.0,3.0,Jodie Meeks,25.0,3.0,0.0,Steve Blake,9.0,7.0,10.0,Chris Kaman,6.0,3.0,0.0,Tayshaun Prince,6.0,6.0,1.0,Zach Randolph,28.0,11.0,2.0,Marc Gasol,18.0,8.0,8.0,Tony Allen,12.0,6.0,2.0,Mike Conley,11.0,2.0,7.0,Mike Miller,4.0,6.0,2.0
2013-11-13,LAL @ DEN,21300118,L,Wesley Johnson,10.0,5.0,2.0,Jordan Hill,18.0,15.0,0.0,Pau Gasol,25.0,12.0,3.0,Jodie Meeks,3.0,0.0,0.0,Steve Blake,15.0,6.0,11.0,Chris Kaman,8.0,4.0,2.0,Jordan Hamilton,6.0,6.0,1.0,Kenneth Faried,21.0,13.0,2.0,JJ Hickson,6.0,8.0,0.0,Randy Foye,8.0,1.0,4.0,Ty Lawson,19.0,6.0,7.0,Timofey Mozgov,23.0,9.0,0.0
2013-11-12,LAL vs. NOP,21300110,W,Wesley Johnson,5.0,5.0,0.0,Jordan Hill,21.0,11.0,2.0,Pau Gasol,14.0,8.0,3.0,Jodie Meeks,15.0,3.0,0.0,Steve Blake,5.0,1.0,10.0,Chris Kaman,8.0,9.0,6.0,Al-Farouq Aminu,6.0,5.0,1.0,Anthony Davis,15.0,5.0,2.0,Jason Smith,8.0,3.0,1.0,Eric Gordon,17.0,1.0,3.0,Jrue Holiday,7.0,3.0,5.0,Greg Stiemsma,2.0,1.0,0.0
2013-11-10,LAL vs. MIN,21300097,L,Nick Young,8.0,4.0,0.0,Pau Gasol,11.0,11.0,4.0,Chris Kaman,8.0,5.0,0.0,Steve Blake,19.0,3.0,8.0,Steve Nash,2.0,0.0,3.0,Wesley Johnson,5.0,3.0,1.0,Corey Brewer,17.0,1.0,3.0,Kevin Love,25.0,13.0,3.0,Nikola Pekovic,14.0,10.0,4.0,Kevin Martin,27.0,5.0,1.0,Ricky Rubio,12.0,10.0,14.0,Dante Cunningham,2.0,5.0,1.0
2013-11-08,LAL @ NOP,21300081,L,Nick Young,13.0,3.0,0.0,Pau Gasol,9.0,11.0,2.0,Chris Kaman,16.0,4.0,2.0,Jodie Meeks,11.0,3.0,0.0,Steve Blake,13.0,3.0,8.0,Jordan Farmar,10.0,4.0,2.0,Al-Farouq Aminu,2.0,2.0,1.0,Anthony Davis,32.0,12.0,3.0,Jason Smith,14.0,5.0,0.0,Eric Gordon,16.0,6.0,2.0,Jrue Holiday,13.0,5.0,13.0,Tyreke Evans,7.0,7.0,2.0
2013-11-07,LAL @ HOU,21300072,W,Nick Young,11.0,4.0,2.0,Pau Gasol,2.0,12.0,2.0,Chris Kaman,6.0,10.0,1.0,Steve Blake,14.0,3.0,2.0,Steve Nash,12.0,1.0,6.0,Xavier Henry,3.0,1.0,1.0,Chandler Parsons,16.0,3.0,1.0,Dwight Howard,15.0,14.0,2.0,Omer Asik,6.0,9.0,1.0,James Harden,35.0,9.0,5.0,Patrick Beverley,3.0,4.0,4.0,Jeremy Lin,16.0,1.0,3.0
2013-11-05,LAL @ DAL,21300056,L,Xavier Henry,5.0,0.0,1.0,Shawne Williams,3.0,0.0,0.0,Pau Gasol,10.0,8.0,4.0,Steve Blake,9.0,0.0,1.0,Steve Nash,5.0,2.0,4.0,Chris Kaman,10.0,7.0,0.0,Shawn Marion,11.0,7.0,1.0,Dirk Nowitzki,11.0,8.0,4.0,Samuel Dalembert,10.0,6.0,1.0,Monta Ellis,30.0,3.0,9.0,Jose Calderon,12.0,4.0,5.0,Vince Carter,8.0,1.0,3.0
2013-11-03,LAL vs. ATL,21300046,W,Xavier Henry,18.0,0.0,1.0,Shawne Williams,7.0,4.0,0.0,Pau Gasol,16.0,13.0,2.0,Steve Blake,3.0,5.0,7.0,Steve Nash,13.0,3.0,6.0,Chris Kaman,10.0,5.0,1.0,DeMarre Carroll,5.0,3.0,3.0,Paul Millsap,14.0,7.0,4.0,Al Horford,12.0,16.0,2.0,Kyle Korver,22.0,2.0,4.0,Jeff Teague,14.0,6.0,4.0,Dennis Schroder,10.0,3.0,4.0
2013-11-01,LAL vs. SAS,21300032,L,Nick Young,6.0,1.0,0.0,Shawne Williams,3.0,6.0,0.0,Pau Gasol,20.0,11.0,1.0,Steve Blake,6.0,4.0,9.0,Steve Nash,5.0,2.0,5.0,Wesley Johnson,12.0,2.0,0.0,Kawhi Leonard,15.0,11.0,0.0,Boris Diaw,14.0,1.0,1.0,Tiago Splitter,9.0,14.0,3.0,Danny Green,3.0,2.0,1.0,Tony Parker,24.0,4.0,6.0,Matt Bonner,0.0,3.0,1.0
2013-10-30,LAL @ GSW,21300017,L,Nick Young,6.0,2.0,1.0,Shawne Williams,0.0,2.0,0.0,Pau Gasol,12.0,7.0,3.0,Jodie Meeks,14.0,3.0,0.0,Steve Blake,10.0,3.0,4.0,Chris Kaman,11.0,4.0,0.0,Andre Iguodala,7.0,4.0,4.0,David Lee,24.0,8.0,5.0,Andrew Bogut,2.0,8.0,4.0,Klay Thompson,38.0,3.0,1.0,Stephen Curry,10.0,4.0,6.0,Jermaine O'Neal,7.0,1.0,1.0
2013-10-29,LAL vs. LAC,21300003,W,Nick Young,13.0,1.0,0.0,Shawne Williams,3.0,3.0,0.0,Pau Gasol,15.0,13.0,4.0,Steve Blake,6.0,2.0,1.0,Steve Nash,3.0,1.0,5.0,Chris Kaman,10.0,8.0,0.0,Jared Dudley,5.0,3.0,2.0,Blake Griffin,19.0,7.0,3.0,DeAndre Jordan,17.0,11.0,1.0,JJ Redick,13.0,2.0,3.0,Chris Paul,15.0,6.0,11.0,Matt Barnes,8.0,6.0,3.0
2013-04-17,LAL vs. HOU,21201228,W,Metta World Peace,12.0,3.0,3.0,Pau Gasol,17.0,20.0,11.0,Dwight Howard,16.0,18.0,2.0,Jodie Meeks,9.0,2.0,1.0,Steve Blake,24.0,7.0,7.0,Antawn Jamison,16.0,4.0,1.0,Chandler Parsons,23.0,4.0,3.0,Greg Smith,8.0,10.0,1.0,Omer Asik,8.0,12.0,0.0,James Harden,30.0,8.0,3.0,Jeremy Lin,12.0,2.0,8.0,Terrence Jones,4.0,3.0,2.0
