date,matchup,WL,PLAYER_NAME,MIN,FGM,OREB,BLK,REB,START_POSITION,TEAM_CITY,FG3A,FTM,FT_PCT,DREB,FG3_PCT,FG3M,STL,GAME_ID,TO,PF,PLUS_MINUS,PTS,FG_PCT,AST,PLAYER_ID,TEAM_ID,COMMENT,FTA,TEAM_ABBREVIATION,FGA
2015-11-16,LAL @ PHX,L,Eric Bledsoe,28:17,8.0,1.0,0.0,1.0,G,Phoenix,6.0,3.0,0.75,0.0,0.333,2.0,2.0,21500157,5.0,3.0,7.0,21.0,0.5,3.0,202339,1610612756,,4.0,PHX,16.0
2015-11-16,LAL @ PHX,L,Archie Goodwin,24:52,4.0,1.0,0.0,6.0,,Phoenix,1.0,4.0,0.8,5.0,0.0,0.0,1.0,21500157,2.0,0.0,9.0,12.0,0.444,2.0,203462,1610612756,,5.0,PHX,9.0
2015-11-16,LAL @ PHX,L,Alex Len,25:24,4.0,2.0,3.0,6.0,,Phoenix,0.0,2.0,0.667,4.0,0.0,0.0,0.0,21500157,0.0,2.0,18.0,10.0,0.5710000000000001,0.0,203458,1610612756,,3.0,PHX,7.0
2015-11-16,LAL @ PHX,L,T.J. Warren,24:17,9.0,2.0,0.0,4.0,,Phoenix,0.0,1.0,0.5,2.0,0.0,0.0,2.0,21500157,0.0,1.0,16.0,19.0,0.6920000000000001,0.0,203933,1610612756,,2.0,PHX,13.0
2015-11-16,LAL @ PHX,L,Mirza Teletovic,26:58,4.0,2.0,1.0,4.0,,Phoenix,8.0,0.0,0.0,2.0,0.375,3.0,1.0,21500157,0.0,1.0,13.0,11.0,0.4,1.0,203141,1610612756,,0.0,PHX,10.0
2015-11-16,LAL @ PHX,L,Devin Booker,2:04,1.0,0.0,0.0,0.0,,Phoenix,1.0,0.0,0.0,0.0,1.0,1.0,0.0,21500157,0.0,0.0,1.0,3.0,1.0,0.0,1626164,1610612756,,0.0,PHX,1.0
2015-11-15,LAL vs. DET,W,Marcus Morris Sr.,31:32,3.0,3.0,2.0,7.0,F,Detroit,3.0,1.0,0.333,4.0,0.0,0.0,1.0,21500151,0.0,3.0,4.0,7.0,0.25,2.0,202694,1610612765,,3.0,DET,12.0
2015-11-15,LAL vs. DET,W,Ersan Ilyasova,28:51,2.0,2.0,0.0,6.0,F,Detroit,4.0,1.0,0.5,4.0,0.25,1.0,0.0,21500151,1.0,2.0,-6.0,6.0,0.2,0.0,101141,1610612765,,2.0,DET,10.0
2015-11-15,LAL vs. DET,W,Andre Drummond,40:42,8.0,4.0,0.0,17.0,C,Detroit,0.0,1.0,0.5,13.0,0.0,0.0,1.0,21500151,2.0,5.0,-5.0,17.0,0.444,3.0,203083,1610612765,,2.0,DET,18.0
2015-11-15,LAL vs. DET,W,Kentavious Caldwell-Pope,33:02,4.0,1.0,0.0,3.0,G,Detroit,5.0,0.0,0.0,2.0,0.4,2.0,2.0,21500151,0.0,1.0,0.0,10.0,0.267,2.0,203484,1610612765,,1.0,DET,15.0
2015-11-15,LAL vs. DET,W,Reggie Jackson,24:17,4.0,0.0,0.0,4.0,G,Detroit,4.0,0.0,0.0,4.0,0.25,1.0,0.0,21500151,5.0,1.0,-13.0,9.0,0.364,3.0,202704,1610612765,,0.0,DET,11.0
2015-11-15,LAL vs. DET,W,Spencer Dinwiddie,23:43,6.0,0.0,0.0,2.0,,Detroit,3.0,4.0,0.8,2.0,0.333,1.0,0.0,21500151,1.0,4.0,1.0,17.0,0.667,4.0,203915,1610612765,,5.0,DET,9.0
2015-11-15,LAL vs. DET,W,Anthony Tolliver,19:09,1.0,1.0,0.0,1.0,,Detroit,5.0,0.0,0.0,0.0,0.2,1.0,0.0,21500151,0.0,3.0,-6.0,3.0,0.16699999999999998,1.0,201229,1610612765,,0.0,DET,6.0
2015-11-15,LAL vs. DET,W,Reggie Bullock,14:58,1.0,1.0,0.0,2.0,,Detroit,1.0,0.0,0.0,1.0,1.0,1.0,1.0,21500151,0.0,0.0,-12.0,3.0,0.25,0.0,203493,1610612765,,0.0,DET,4.0
2015-11-15,LAL vs. DET,W,Aron Baynes,7:18,4.0,0.0,0.0,1.0,,Detroit,0.0,1.0,0.5,1.0,0.0,0.0,0.0,21500151,0.0,1.0,-7.0,9.0,0.8,0.0,203382,1610612765,,2.0,DET,5.0
2015-11-15,LAL vs. DET,W,Stanley Johnson,16:29,2.0,0.0,0.0,3.0,,Detroit,2.0,0.0,0.0,3.0,0.0,0.0,2.0,21500151,1.0,5.0,-16.0,4.0,0.333,1.0,1626169,1610612765,,0.0,DET,6.0
2015-11-15,LAL vs. DET,W,Kobe Bryant,35:43,6.0,0.0,0.0,8.0,F,Los Angeles,4.0,4.0,1.0,8.0,0.25,1.0,2.0,21500151,4.0,3.0,14.0,17.0,0.316,9.0,977,1610612747,,4.0,LAL,19.0
2015-11-15,LAL vs. DET,W,Julius Randle,30:39,3.0,3.0,1.0,8.0,F,Los Angeles,0.0,2.0,0.667,5.0,0.0,0.0,1.0,21500151,2.0,2.0,-3.0,8.0,0.375,2.0,203944,1610612747,,3.0,LAL,8.0
2015-11-15,LAL vs. DET,W,Roy Hibbert,28:18,3.0,0.0,2.0,7.0,C,Los Angeles,0.0,6.0,0.75,7.0,0.0,0.0,0.0,21500151,1.0,2.0,2.0,12.0,0.5,1.0,201579,1610612747,,8.0,LAL,6.0
2015-11-15,LAL vs. DET,W,Jordan Clarkson,29:14,5.0,0.0,0.0,6.0,G,Los Angeles,4.0,5.0,0.625,6.0,0.5,2.0,0.0,21500151,5.0,4.0,0.0,17.0,0.5,3.0,203903,1610612747,,8.0,LAL,10.0
2015-11-15,LAL vs. DET,W,D'Angelo Russell,20:54,3.0,0.0,0.0,5.0,G,Los Angeles,6.0,2.0,1.0,5.0,0.16699999999999998,1.0,0.0,21500151,1.0,0.0,-7.0,9.0,0.333,2.0,1626156,1610612747,,2.0,LAL,9.0
2015-11-15,LAL vs. DET,W,Metta World Peace,12:17,0.0,1.0,0.0,1.0,,Los Angeles,2.0,5.0,0.7140000000000001,0.0,0.0,0.0,0.0,21500151,0.0,3.0,-2.0,5.0,0.0,1.0,1897,1610612747,,7.0,LAL,3.0
2015-11-15,LAL vs. DET,W,Lou Williams,19:58,1.0,0.0,0.0,2.0,,Los Angeles,1.0,2.0,0.5,2.0,0.0,0.0,0.0,21500151,1.0,2.0,11.0,4.0,0.25,4.0,101150,1610612747,,4.0,LAL,4.0
2015-11-15,LAL vs. DET,W,Nick Young,25:54,4.0,0.0,0.0,2.0,,Los Angeles,2.0,3.0,1.0,2.0,1.0,2.0,1.0,21500151,1.0,1.0,20.0,13.0,0.667,0.0,201156,1610612747,,3.0,LAL,6.0
2015-11-15,LAL vs. DET,W,Brandon Bass,19:42,3.0,1.0,2.0,3.0,,Los Angeles,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21500151,1.0,1.0,10.0,6.0,0.6,2.0,101138,1610612747,,0.0,LAL,5.0
2015-11-15,LAL vs. DET,W,Larry Nance Jr.,17:21,3.0,2.0,0.0,4.0,,Los Angeles,0.0,0.0,0.0,2.0,0.0,0.0,1.0,21500151,0.0,1.0,15.0,6.0,0.6,0.0,1626204,1610612747,,0.0,LAL,5.0
2015-11-13,LAL @ DAL,L,Kobe Bryant,32:25,7.0,0.0,0.0,5.0,F,Los Angeles,8.0,2.0,1.0,5.0,0.375,3.0,0.0,21500135,6.0,2.0,5.0,19.0,0.467,3.0,977,1610612747,,2.0,LAL,15.0
2015-11-13,LAL @ DAL,L,Julius Randle,30:28,2.0,0.0,1.0,10.0,F,Los Angeles,0.0,2.0,1.0,10.0,0.0,0.0,1.0,21500135,4.0,5.0,-5.0,6.0,0.222,2.0,203944,1610612747,,2.0,LAL,9.0
2015-11-13,LAL @ DAL,L,Roy Hibbert,30:03,1.0,3.0,2.0,9.0,C,Los Angeles,1.0,6.0,1.0,6.0,0.0,0.0,1.0,21500135,2.0,6.0,0.0,8.0,0.2,2.0,201579,1610612747,,6.0,LAL,5.0
2015-11-13,LAL @ DAL,L,Jordan Clarkson,30:56,9.0,2.0,1.0,4.0,G,Los Angeles,5.0,0.0,0.0,2.0,0.6,3.0,3.0,21500135,0.0,2.0,4.0,21.0,0.5,1.0,203903,1610612747,,0.0,LAL,18.0
2015-11-13,LAL @ DAL,L,D'Angelo Russell,23:37,3.0,1.0,0.0,6.0,G,Los Angeles,4.0,1.0,0.5,5.0,0.5,2.0,1.0,21500135,1.0,3.0,2.0,9.0,0.429,5.0,1626156,1610612747,,2.0,LAL,7.0
2015-11-13,LAL @ DAL,L,Lou Williams,28:27,3.0,0.0,0.0,0.0,,Los Angeles,2.0,3.0,0.6,0.0,0.5,1.0,1.0,21500135,3.0,3.0,-19.0,10.0,0.273,4.0,101150,1610612747,,5.0,LAL,11.0
2015-11-13,LAL @ DAL,L,Metta World Peace,18:07,0.0,0.0,0.0,3.0,,Los Angeles,4.0,0.0,0.0,3.0,0.0,0.0,1.0,21500135,0.0,3.0,-9.0,0.0,0.0,0.0,1897,1610612747,,0.0,LAL,9.0
2015-11-13,LAL @ DAL,L,Nick Young,16:37,0.0,1.0,0.0,5.0,,Los Angeles,1.0,0.0,0.0,4.0,0.0,0.0,1.0,21500135,0.0,1.0,-4.0,0.0,0.0,0.0,201156,1610612747,,0.0,LAL,4.0
2015-11-13,LAL @ DAL,L,Larry Nance Jr.,11:23,1.0,1.0,0.0,5.0,,Los Angeles,1.0,0.0,0.0,4.0,0.0,0.0,0.0,21500135,0.0,0.0,-6.0,2.0,0.25,0.0,1626204,1610612747,,0.0,LAL,4.0
2015-11-13,LAL @ DAL,L,Brandon Bass,17:57,3.0,7.0,3.0,10.0,,Los Angeles,1.0,1.0,1.0,3.0,0.0,0.0,1.0,21500135,4.0,2.0,-8.0,7.0,0.5,1.0,101138,1610612747,,1.0,LAL,6.0
2015-11-13,LAL @ DAL,L,Chandler Parsons,17:51,4.0,1.0,0.0,3.0,F,Dallas,2.0,0.0,0.0,2.0,0.5,1.0,1.0,21500135,2.0,2.0,-1.0,9.0,0.667,0.0,202718,1610612742,,0.0,DAL,6.0
2015-11-13,LAL @ DAL,L,Dirk Nowitzki,28:39,4.0,0.0,1.0,5.0,F,Dallas,3.0,0.0,0.0,5.0,0.333,1.0,0.0,21500135,1.0,4.0,-14.0,9.0,0.308,1.0,1717,1610612742,,1.0,DAL,13.0
2015-11-13,LAL @ DAL,L,Zaza Pachulia,31:02,5.0,3.0,0.0,16.0,C,Dallas,0.0,8.0,0.727,13.0,0.0,0.0,0.0,21500135,2.0,3.0,2.0,18.0,0.7140000000000001,2.0,2585,1610612742,,11.0,DAL,7.0
2015-11-13,LAL @ DAL,L,Wesley Matthews,30:17,2.0,0.0,0.0,2.0,G,Dallas,6.0,2.0,1.0,2.0,0.333,2.0,2.0,21500135,2.0,2.0,-4.0,8.0,0.182,1.0,202083,1610612742,,2.0,DAL,11.0
2015-11-13,LAL @ DAL,L,Deron Williams,32:45,5.0,0.0,0.0,0.0,G,Dallas,2.0,3.0,1.0,0.0,0.0,0.0,3.0,21500135,5.0,1.0,8.0,13.0,0.385,7.0,101114,1610612742,,3.0,DAL,13.0
2015-11-13,LAL @ DAL,L,Dwight Powell,21:53,3.0,1.0,0.0,12.0,,Dallas,0.0,4.0,1.0,11.0,0.0,0.0,1.0,21500135,0.0,0.0,18.0,10.0,0.5,2.0,203939,1610612742,,4.0,DAL,6.0
2015-11-13,LAL @ DAL,L,Devin Harris,24:14,2.0,0.0,2.0,3.0,,Dallas,4.0,4.0,0.667,3.0,0.25,1.0,0.0,21500135,0.0,1.0,20.0,9.0,0.222,4.0,2734,1610612742,,6.0,DAL,9.0
2015-11-13,LAL @ DAL,L,Charlie Villanueva,14:20,2.0,0.0,0.0,3.0,,Dallas,6.0,0.0,0.0,3.0,0.333,2.0,0.0,21500135,1.0,0.0,8.0,6.0,0.333,1.0,101111,1610612742,,0.0,DAL,6.0
2015-11-13,LAL @ DAL,L,Raymond Felton,22:34,2.0,1.0,1.0,3.0,,Dallas,1.0,2.0,1.0,2.0,0.0,0.0,2.0,21500135,0.0,1.0,7.0,6.0,0.333,1.0,101109,1610612742,,2.0,DAL,6.0
2015-11-13,LAL @ DAL,L,J.J. Barea,13:04,0.0,1.0,0.0,1.0,,Dallas,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21500135,2.0,0.0,-3.0,0.0,0.0,0.0,200826,1610612742,,0.0,DAL,4.0
2015-11-13,LAL @ DAL,L,Justin Anderson,3:21,1.0,0.0,0.0,0.0,,Dallas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21500135,0.0,1.0,-1.0,2.0,1.0,0.0,1626147,1610612742,,0.0,DAL,1.0
2015-11-11,LAL @ ORL,L,Metta World Peace,27:11,4.0,0.0,1.0,2.0,F,Los Angeles,3.0,0.0,0.0,2.0,0.333,1.0,1.0,21500114,1.0,0.0,1.0,9.0,0.5710000000000001,1.0,1897,1610612747,,0.0,LAL,7.0
2015-11-11,LAL @ ORL,L,Julius Randle,27:36,6.0,0.0,1.0,8.0,F,Los Angeles,1.0,0.0,0.0,8.0,0.0,0.0,0.0,21500114,0.0,2.0,-4.0,12.0,0.6,4.0,203944,1610612747,,3.0,LAL,10.0
2015-11-11,LAL @ ORL,L,Roy Hibbert,29:01,5.0,1.0,3.0,6.0,C,Los Angeles,0.0,5.0,1.0,5.0,0.0,0.0,1.0,21500114,2.0,0.0,-7.0,15.0,0.625,1.0,201579,1610612747,,5.0,LAL,8.0
2015-11-11,LAL @ ORL,L,Jordan Clarkson,25:32,2.0,1.0,0.0,2.0,G,Los Angeles,2.0,0.0,0.0,1.0,0.0,0.0,0.0,21500114,2.0,0.0,-4.0,4.0,0.28600000000000003,5.0,203903,1610612747,,0.0,LAL,7.0
2015-11-11,LAL @ ORL,L,D'Angelo Russell,31:23,6.0,0.0,1.0,6.0,G,Los Angeles,5.0,0.0,0.0,6.0,0.4,2.0,1.0,21500114,3.0,1.0,-1.0,14.0,0.4,3.0,1626156,1610612747,,0.0,LAL,15.0
2015-11-11,LAL @ ORL,L,Nick Young,21:13,4.0,0.0,0.0,2.0,,Los Angeles,5.0,0.0,0.0,2.0,0.4,2.0,1.0,21500114,2.0,1.0,-3.0,10.0,0.5710000000000001,0.0,201156,1610612747,,0.0,LAL,7.0
2015-11-11,LAL @ ORL,L,Lou Williams,28:55,2.0,0.0,0.0,3.0,,Los Angeles,3.0,9.0,0.9,3.0,0.0,0.0,0.0,21500114,1.0,1.0,-4.0,13.0,0.25,3.0,101150,1610612747,,10.0,LAL,8.0
2015-11-11,LAL @ ORL,L,Larry Nance Jr.,20:01,6.0,2.0,0.0,3.0,,Los Angeles,1.0,0.0,0.0,1.0,1.0,1.0,0.0,21500114,0.0,2.0,2.0,13.0,1.0,1.0,1626204,1610612747,,0.0,LAL,6.0
2015-11-11,LAL @ ORL,L,Tarik Black,6:13,0.0,1.0,1.0,3.0,,Los Angeles,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21500114,0.0,1.0,0.0,0.0,0.0,0.0,204028,1610612747,,0.0,LAL,2.0
2015-11-11,LAL @ ORL,L,Marcelo Huertas,10:11,2.0,0.0,0.0,3.0,,Los Angeles,2.0,0.0,0.0,3.0,0.5,1.0,1.0,21500114,2.0,0.0,5.0,5.0,0.667,5.0,1626273,1610612747,,0.0,LAL,3.0
2015-11-11,LAL @ ORL,L,Brandon Bass,12:46,2.0,2.0,0.0,5.0,,Los Angeles,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21500114,0.0,3.0,5.0,4.0,0.333,2.0,101138,1610612747,,0.0,LAL,6.0
2015-11-11,LAL @ ORL,L,Evan Fournier,42:07,6.0,1.0,0.0,5.0,F,Orlando,6.0,2.0,0.667,4.0,0.333,2.0,1.0,21500114,2.0,4.0,3.0,16.0,0.375,6.0,203095,1610612753,,3.0,ORL,16.0
2015-11-11,LAL @ ORL,L,Tobias Harris,36:58,5.0,5.0,1.0,11.0,F,Orlando,3.0,0.0,0.0,6.0,0.333,1.0,1.0,21500114,1.0,3.0,-6.0,11.0,0.385,1.0,202699,1610612753,,0.0,ORL,13.0
2015-11-11,LAL @ ORL,L,Dewayne Dedmon,12:41,2.0,5.0,0.0,8.0,C,Orlando,0.0,0.0,0.0,3.0,0.0,0.0,1.0,21500114,0.0,2.0,-4.0,4.0,0.333,0.0,203473,1610612753,,0.0,ORL,6.0
2015-11-11,LAL @ ORL,L,Victor Oladipo,6:41,1.0,0.0,0.0,2.0,G,Orlando,1.0,0.0,0.0,2.0,1.0,1.0,0.0,21500114,0.0,1.0,-2.0,3.0,0.5,1.0,203506,1610612753,,0.0,ORL,2.0
2015-11-11,LAL @ ORL,L,Elfrid Payton,28:38,1.0,3.0,0.0,10.0,G,Orlando,0.0,0.0,0.0,7.0,0.0,0.0,1.0,21500114,1.0,1.0,-1.0,2.0,0.077,8.0,203901,1610612753,,2.0,ORL,13.0
2015-11-11,LAL @ ORL,L,Aaron Gordon,15:50,1.0,3.0,0.0,5.0,,Orlando,2.0,1.0,0.5,2.0,0.5,1.0,0.0,21500114,1.0,2.0,1.0,4.0,0.333,1.0,203932,1610612753,,2.0,ORL,3.0
2015-11-11,LAL @ ORL,L,Shabazz Napier,30:11,8.0,0.0,0.0,0.0,,Orlando,9.0,1.0,1.0,0.0,0.556,5.0,1.0,21500114,2.0,3.0,2.0,22.0,0.5,3.0,203894,1610612753,,1.0,ORL,16.0
2015-11-11,LAL @ ORL,L,Nikola Vucevic,25:34,9.0,1.0,1.0,5.0,,Orlando,0.0,0.0,0.0,4.0,0.0,0.0,0.0,21500114,1.0,0.0,6.0,18.0,0.563,2.0,202696,1610612753,,0.0,ORL,16.0
2015-11-11,LAL @ ORL,L,Mario Hezonja,19:18,1.0,1.0,1.0,2.0,,Orlando,3.0,4.0,1.0,1.0,0.333,1.0,0.0,21500114,0.0,2.0,11.0,7.0,0.25,0.0,1626209,1610612753,,4.0,ORL,4.0
2015-11-11,LAL @ ORL,L,Devyn Marble,5:53,0.0,0.0,0.0,1.0,,Orlando,2.0,0.0,0.0,1.0,0.0,0.0,1.0,21500114,0.0,0.0,-1.0,0.0,0.0,0.0,203906,1610612753,,0.0,ORL,4.0
2015-11-11,LAL @ ORL,L,Channing Frye,16:09,6.0,4.0,1.0,5.0,,Orlando,2.0,0.0,0.0,1.0,1.0,2.0,1.0,21500114,0.0,1.0,1.0,14.0,0.857,0.0,101112,1610612753,,0.0,ORL,7.0
2015-11-10,LAL @ MIA,L,Metta World Peace,22:29,5.0,0.0,2.0,0.0,F,Los Angeles,4.0,0.0,0.0,0.0,1.0,4.0,1.0,21500108,1.0,3.0,-17.0,14.0,0.7140000000000001,1.0,1897,1610612747,,0.0,LAL,7.0
2015-11-10,LAL @ MIA,L,Julius Randle,25:33,2.0,0.0,0.0,7.0,F,Los Angeles,1.0,3.0,0.6,7.0,0.0,0.0,0.0,21500108,2.0,3.0,-19.0,7.0,0.333,4.0,203944,1610612747,,5.0,LAL,6.0
2015-11-10,LAL @ MIA,L,Roy Hibbert,24:00,1.0,0.0,3.0,2.0,C,Los Angeles,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21500108,2.0,2.0,-25.0,2.0,0.333,3.0,201579,1610612747,,0.0,LAL,3.0
2015-11-10,LAL @ MIA,L,Jordan Clarkson,30:59,6.0,1.0,0.0,2.0,G,Los Angeles,2.0,0.0,0.0,1.0,0.0,0.0,2.0,21500108,3.0,1.0,-17.0,12.0,0.375,0.0,203903,1610612747,,0.0,LAL,16.0
2015-11-10,LAL @ MIA,L,D'Angelo Russell,21:05,2.0,0.0,0.0,4.0,G,Los Angeles,1.0,0.0,0.0,4.0,0.0,0.0,1.0,21500108,2.0,1.0,-20.0,4.0,0.333,4.0,1626156,1610612747,,0.0,LAL,6.0
2015-11-10,LAL @ MIA,L,Larry Nance Jr.,20:00,3.0,0.0,0.0,3.0,,Los Angeles,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21500108,1.0,1.0,4.0,6.0,0.6,0.0,1626204,1610612747,,0.0,LAL,5.0
2015-11-10,LAL @ MIA,L,Lou Williams,26:04,3.0,1.0,0.0,4.0,,Los Angeles,5.0,6.0,0.857,3.0,0.4,2.0,0.0,21500108,2.0,3.0,-1.0,14.0,0.273,3.0,101150,1610612747,,7.0,LAL,11.0
2015-11-10,LAL @ MIA,L,Tarik Black,13:31,1.0,1.0,1.0,7.0,,Los Angeles,0.0,0.0,0.0,6.0,0.0,0.0,0.0,21500108,0.0,4.0,16.0,2.0,0.5,0.0,204028,1610612747,,0.0,LAL,2.0
2015-11-10,LAL @ MIA,L,Nick Young,25:31,6.0,0.0,1.0,2.0,,Los Angeles,9.0,0.0,0.0,2.0,0.556,5.0,1.0,21500108,1.0,0.0,4.0,17.0,0.462,2.0,201156,1610612747,,0.0,LAL,13.0
2015-11-10,LAL @ MIA,L,Marcelo Huertas,14:58,1.0,2.0,0.0,2.0,,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21500108,3.0,0.0,8.0,2.0,0.333,4.0,1626273,1610612747,,0.0,LAL,3.0
2015-11-10,LAL @ MIA,L,Brandon Bass,10:29,3.0,0.0,0.0,2.0,,Los Angeles,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21500108,0.0,3.0,-4.0,6.0,1.0,0.0,101138,1610612747,,0.0,LAL,3.0
2015-11-10,LAL @ MIA,L,Anthony Brown,2:54,0.0,0.0,0.0,0.0,,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21500108,0.0,0.0,4.0,0.0,0.0,0.0,1626148,1610612747,,0.0,LAL,0.0
2015-11-10,LAL @ MIA,L,Ryan Kelly,2:27,1.0,0.0,0.0,1.0,,Los Angeles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21500108,0.0,0.0,2.0,2.0,0.5,0.0,203527,1610612747,,0.0,LAL,2.0
2015-11-10,LAL @ MIA,L,Luol Deng,29:37,5.0,1.0,0.0,4.0,F,Miami,6.0,1.0,1.0,3.0,0.5,3.0,3.0,21500108,0.0,2.0,13.0,14.0,0.556,4.0,2736,1610612748,,1.0,MIA,9.0
2015-11-10,LAL @ MIA,L,Chris Bosh,32:41,9.0,3.0,0.0,11.0,F,Miami,5.0,10.0,0.833,8.0,0.4,2.0,0.0,21500108,3.0,2.0,9.0,30.0,0.563,0.0,2547,1610612748,,12.0,MIA,16.0
2015-11-10,LAL @ MIA,L,Hassan Whiteside,27:07,8.0,7.0,3.0,15.0,C,Miami,0.0,3.0,0.5,8.0,0.0,0.0,0.0,21500108,0.0,1.0,22.0,19.0,0.667,0.0,202355,1610612748,,6.0,MIA,12.0
2015-11-10,LAL @ MIA,L,Dwyane Wade,24:44,5.0,0.0,1.0,2.0,G,Miami,1.0,2.0,0.667,2.0,0.0,0.0,0.0,21500108,1.0,2.0,23.0,12.0,0.35700000000000004,6.0,2548,1610612748,,3.0,MIA,14.0
2015-11-10,LAL @ MIA,L,Goran Dragic,29:30,2.0,0.0,0.0,5.0,G,Miami,3.0,0.0,0.0,5.0,0.0,0.0,0.0,21500108,1.0,3.0,23.0,4.0,0.2,3.0,201609,1610612748,,0.0,MIA,10.0
2015-11-10,LAL @ MIA,L,Justise Winslow,31:58,4.0,2.0,1.0,3.0,,Miami,2.0,0.0,0.0,1.0,0.0,0.0,1.0,21500108,1.0,0.0,0.0,8.0,0.5,3.0,1626159,1610612748,,0.0,MIA,8.0
2015-11-10,LAL @ MIA,L,Tyler Johnson,28:48,3.0,0.0,2.0,2.0,,Miami,1.0,3.0,1.0,2.0,0.0,0.0,1.0,21500108,2.0,0.0,-10.0,9.0,0.333,2.0,204020,1610612748,,3.0,MIA,9.0
2015-11-10,LAL @ MIA,L,Josh McRoberts,18:23,2.0,2.0,0.0,4.0,,Miami,1.0,0.0,0.0,2.0,0.0,0.0,1.0,21500108,2.0,1.0,0.0,4.0,0.4,3.0,201177,1610612748,,0.0,MIA,5.0
2015-11-10,LAL @ MIA,L,Josh Richardson,14:45,0.0,0.0,0.0,0.0,,Miami,1.0,1.0,0.5,0.0,0.0,0.0,1.0,21500108,0.0,1.0,-13.0,1.0,0.0,2.0,1626196,1610612748,,2.0,MIA,1.0
2015-11-10,LAL @ MIA,L,Udonis Haslem,2:27,0.0,0.0,0.0,1.0,,Miami,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21500108,0.0,0.0,-2.0,0.0,0.0,0.0,2617,1610612748,,0.0,MIA,0.0
2015-11-08,LAL @ NYK,L,Kobe Bryant,32:05,6.0,0.0,0.0,2.0,F,Los Angeles,10.0,4.0,0.5710000000000001,2.0,0.2,2.0,1.0,21500095,1.0,2.0,-1.0,18.0,0.316,3.0,977,1610612747,,7.0,LAL,19.0
2015-11-08,LAL @ NYK,L,Julius Randle,29:57,3.0,5.0,0.0,11.0,F,Los Angeles,1.0,0.0,0.0,6.0,0.0,0.0,0.0,21500095,0.0,4.0,-12.0,6.0,0.25,3.0,203944,1610612747,,0.0,LAL,12.0
2015-11-08,LAL @ NYK,L,Roy Hibbert,32:51,5.0,2.0,2.0,10.0,C,Los Angeles,0.0,8.0,0.8,8.0,0.0,0.0,0.0,21500095,0.0,4.0,-1.0,18.0,0.556,2.0,201579,1610612747,,10.0,LAL,9.0
2015-11-08,LAL @ NYK,L,Jordan Clarkson,28:42,4.0,0.0,0.0,2.0,G,Los Angeles,3.0,0.0,0.0,2.0,0.667,2.0,1.0,21500095,2.0,0.0,-5.0,10.0,0.308,1.0,203903,1610612747,,0.0,LAL,13.0
2015-11-08,LAL @ NYK,L,D'Angelo Russell,28:23,3.0,2.0,0.0,5.0,G,Los Angeles,0.0,0.0,0.0,3.0,0.0,0.0,3.0,21500095,2.0,2.0,-11.0,6.0,0.429,3.0,1626156,1610612747,,1.0,LAL,7.0
2015-11-08,LAL @ NYK,L,Lou Williams,21:12,3.0,1.0,0.0,2.0,,Los Angeles,6.0,2.0,0.667,1.0,0.16699999999999998,1.0,1.0,21500095,1.0,1.0,7.0,9.0,0.25,5.0,101150,1610612747,,3.0,LAL,12.0
2015-11-08,LAL @ NYK,L,Metta World Peace,15:55,3.0,0.0,1.0,4.0,,Los Angeles,2.0,0.0,0.0,4.0,1.0,2.0,1.0,21500095,0.0,2.0,-3.0,8.0,0.75,1.0,1897,1610612747,,0.0,LAL,4.0
2015-11-08,LAL @ NYK,L,Nick Young,18:32,4.0,0.0,0.0,0.0,,Los Angeles,5.0,0.0,0.0,0.0,0.4,2.0,0.0,21500095,0.0,0.0,5.0,10.0,0.4,0.0,201156,1610612747,,0.0,LAL,10.0
2015-11-08,LAL @ NYK,L,Larry Nance Jr.,17:14,1.0,1.0,0.0,6.0,,Los Angeles,0.0,0.0,0.0,5.0,0.0,0.0,0.0,21500095,1.0,3.0,4.0,2.0,0.5,0.0,1626204,1610612747,,0.0,LAL,2.0
2015-11-08,LAL @ NYK,L,Tarik Black,15:09,4.0,1.0,0.0,4.0,,Los Angeles,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21500095,2.0,2.0,-3.0,8.0,0.667,1.0,204028,1610612747,,2.0,LAL,6.0
2015-11-08,LAL @ NYK,L,Carmelo Anthony,34:57,8.0,0.0,0.0,8.0,F,New York,6.0,6.0,1.0,8.0,0.333,2.0,0.0,21500095,2.0,4.0,5.0,24.0,0.4,2.0,2546,1610612752,,6.0,NYK,20.0
2015-11-08,LAL @ NYK,L,Kristaps Porzingis,25:45,3.0,2.0,2.0,10.0,F,New York,3.0,5.0,0.833,8.0,0.333,1.0,0.0,21500095,0.0,4.0,18.0,12.0,0.3,1.0,204001,1610612752,,6.0,NYK,10.0
